buyer,tokenId,affinity
0x55372173689c288552885d897d32f5f706f79aa6,3387,0.18007334282498433
0x6853a596d6d7264d3622546da3b891b6fe17eb82,10728,0.08690020557754065
0x6853a596d6d7264d3622546da3b891b6fe17eb82,5614,0.4461071953102192
0x530cf036ed4fa58f7301a9c788c9806624cefd19,14623,0.040189253634279984
0x32cee3fb2ecd101c4b6b6a0ecb5f4c283099a8d2,17177,0.028178840423262796
0x6853a596d6d7264d3622546da3b891b6fe17eb82,4149,0.3658538738342274
0x74b78e98093f5b522a7ebdac3b994641ca7c2b20,6096,0.08931564939568164
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,12064,0.1835440386766321
0x21316e6a4f0af45e5f1503984e83b10c53b177d8,12451,0.7433131126179414
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,3620,0.016753530359721373
0x32cee3fb2ecd101c4b6b6a0ecb5f4c283099a8d2,16482,0.06441932489869984
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1437,0.07932084781596532
0xec8c1050b45789f9ee4d09dcc7d64aaf9e233338,11756,0.24778802321843363
0x981276d81272f7cd8808701645741db1abacad56,17384,0.037945659415359885
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,8631,0.0
0xb8903d33924b10b9cda7fd9505e395f1ae0b8532,10649,0.07750725876978638
0xbc74c3adc2aa6a85bda3eca5b0e235ca08532772,11517,0.4139982432260443
0x6853a596d6d7264d3622546da3b891b6fe17eb82,6680,0.19917119783062653
0x6853a596d6d7264d3622546da3b891b6fe17eb82,16379,0.15019105277881162
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,18245,0.32162156046016377
0x337101def3eeb6f06e071efe02216274507937bb,12013,0.011335332775133093
0xf0658281cd1eab7fdfd57760379fc0b35e499486,15856,0.06642109387024557
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,15585,0.17342184450351714
0xa636e1a462f612e14adc20cb405d1727a6efca6a,16384,0.05892398959417174
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,18012,0.12044678809367557
0x6853a596d6d7264d3622546da3b891b6fe17eb82,8036,0.12044678809367557
0x6853a596d6d7264d3622546da3b891b6fe17eb82,17061,0.13184310881903413
0xb8903d33924b10b9cda7fd9505e395f1ae0b8532,752,0.5534279320639173
0x77350e1152efd5f2d807a6124015c629a907155e,9996,0.0853622660169203
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,14317,0.11016189251387358
0x6853a596d6d7264d3622546da3b891b6fe17eb82,6936,1.5957483133220633
0x6853a596d6d7264d3622546da3b891b6fe17eb82,10551,0.20546960801920927
0xbc74c3adc2aa6a85bda3eca5b0e235ca08532772,2123,0.20262568372708278
0x6853a596d6d7264d3622546da3b891b6fe17eb82,5321,0.20262568372708278
0x7dec37c03ea5ca2c47ad2509be6abaf8c63cdb39,9544,0.20228848456017817
0x6853a596d6d7264d3622546da3b891b6fe17eb82,5380,0.17408308227964614
0x6853a596d6d7264d3622546da3b891b6fe17eb82,12667,0.26629305127369324
0x79f7c440b359dece7f2a74813a94c36e3aba740e,16240,0.26629305127369324
0x77350e1152efd5f2d807a6124015c629a907155e,1782,0.023311239645891123
0xc1ccf7456fd640473c383468df2c18a2e3d68ea5,4841,0.5519232951340123
0x5acce70cae148b520ff36dcf177ee78ba54ebc04,8827,0.5729079648497554
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,12173,0.05427365838947837
0xda5e56e6a41230ed87f39b7c65ede7a8373de403,2276,0.12097642029300218
0x6853a596d6d7264d3622546da3b891b6fe17eb82,14031,1.6895070552626263
0x9787b715a9ea9ef26be9c03bb49664e357e279c9,2918,0.017984824914027052
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,10446,0.029621686929913127
0x085627c26cdc6fa43ad562e0eb636c1cec498493,1331,0.13322496737545897
0x085627c26cdc6fa43ad562e0eb636c1cec498493,6080,0.13322496737545897
0x085627c26cdc6fa43ad562e0eb636c1cec498493,12469,0.2253167722159442
0x085627c26cdc6fa43ad562e0eb636c1cec498493,16339,0.2253167722159442
0x085627c26cdc6fa43ad562e0eb636c1cec498493,16743,0.08644233051649253
0x085627c26cdc6fa43ad562e0eb636c1cec498493,7526,0.2253167722159442
0x085627c26cdc6fa43ad562e0eb636c1cec498493,16126,0.45554628431715727
0x085627c26cdc6fa43ad562e0eb636c1cec498493,4799,0.19794401595059588
0x085627c26cdc6fa43ad562e0eb636c1cec498493,4777,0.10298978981465923
0x085627c26cdc6fa43ad562e0eb636c1cec498493,17360,0.5130194026743857
0x085627c26cdc6fa43ad562e0eb636c1cec498493,13811,0.21089231951458726
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,3948,0.09435758743866499
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,2498,0.0382482719947024
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,13456,0.027458019024709582
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,7754,0.21089231951458726
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,13253,0.10298978981465923
0x2b3ab8e7bb14988616359b78709538b10900ab7d,3424,0.19168312137613214
0xc1ccf7456fd640473c383468df2c18a2e3d68ea5,17128,3.159077919970649
0x9993d3a6d5a26f1d37220fcb16947a8b16998c9f,17033,0.032231730457655185
0x2b3ab8e7bb14988616359b78709538b10900ab7d,10728,0.44082090422981934
0x9993d3a6d5a26f1d37220fcb16947a8b16998c9f,15055,0.10652067114350322
0x6853a596d6d7264d3622546da3b891b6fe17eb82,10039,0.0842339889377488
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,2570,0.0834074417175876
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,5675,0.054081064862450505
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,8470,0.014751861697304284
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,14314,0.07870093740084444
0x981276d81272f7cd8808701645741db1abacad56,12693,0.07161160979460063
0xe8c9333d6ba367ebd7ed1afd83088b5b5ea15d84,11627,0.024070178513335254
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,11341,0.06367462992752546
0x7672b17d5eebb7194d57066f86fbcb4e85a7e10e,8941,0.022522208039848883
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,564,0.1270138261288107
0xc72f3a0fedd9df54af271912f283cc0024c14197,10191,0.21496487013819707
0xa4ad045d62a493f0ed883b413866448afb13087c,10861,0.06236980878191175
0x77350e1152efd5f2d807a6124015c629a907155e,11044,0.08103613391605716
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,18378,0.22712233653183034
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,1287,0.22712233653183034
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,8659,0.46172532664263416
0x6853a596d6d7264d3622546da3b891b6fe17eb82,4773,0.35685815117596803
0x53884d6d5edc031cf063c36103710583631f0f3c,13032,0.2211940670280042
0xe5fdedd718bdf40904d67658fa4b9629a7a8b515,1284,0.6570372310571827
0x337101def3eeb6f06e071efe02216274507937bb,5400,0.03921725817756128
0x337101def3eeb6f06e071efe02216274507937bb,4799,0.12855457434503356
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,15964,0.8893182654577569
0xec8c1050b45789f9ee4d09dcc7d64aaf9e233338,11269,0.08406546960159941
0xec8c1050b45789f9ee4d09dcc7d64aaf9e233338,2527,0.360854466861796
0xff02ddbab49a8d2853daf0a9c6d42ccfb4f21f40,9747,0.07738488163282076
0xec8c1050b45789f9ee4d09dcc7d64aaf9e233338,294,0.10550594399797522
0x94ea44d8cb575032373a9925f794be48a2b806e7,7218,0.08636455483049442
0xe13d4abee4b304b67c52a56871141cad1b833aa7,7068,0.033170623901915976
0x94ea44d8cb575032373a9925f794be48a2b806e7,13601,0.07371757988899873
0x7ec5c34f817867b10ff34d76dbc7ac2b9240ce85,13601,0.05510722724864579
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,4373,0.03510057153734092
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,10394,0.054293720215210436
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,15772,0.0330438331632893
0x77350e1152efd5f2d807a6124015c629a907155e,4565,0.11317437626580092
0xf8b32d30ac6ab3030595432533d7836fd76b078d,15871,0.0763336419644604
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,3858,0.11717951915495095
0x27d54e5487a6b64ce403f627c1d0843d469f8200,14539,0.036167860666286945
0x27d54e5487a6b64ce403f627c1d0843d469f8200,13649,0.036167860666286945
0x77350e1152efd5f2d807a6124015c629a907155e,3763,0.035796716890243684
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,7726,0.013813610231466924
0xaeb70953077c1eceff54b0c65b2a3c54ed7ea185,7182,0.015441988502487427
0x6853a596d6d7264d3622546da3b891b6fe17eb82,9197,0.40218182786985623
0x27d54e5487a6b64ce403f627c1d0843d469f8200,7844,0.035796716890243684
0x337101def3eeb6f06e071efe02216274507937bb,2383,1.6099037369403533
0xf8b32d30ac6ab3030595432533d7836fd76b078d,4699,0.03545767203537173
0x337101def3eeb6f06e071efe02216274507937bb,9794,0.07668673009734481
0x406abd306b633b6460666b4092784a3330370c7b,1189,0.07668673009734481
0xb25219a402f18160d30b7e827cf9f592989b081b,10960,0.035886995106037996
0x0b715ca8dc39e7f8a480d28d9822ae02f0a57008,8021,0.08575243121241317
0xb25219a402f18160d30b7e827cf9f592989b081b,8195,0.12934240224153185
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,10805,0.4019210241353393
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,18503,0.4019210241353393
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,11044,0.4019210241353393
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,7956,3.6733828844379457
0x337101def3eeb6f06e071efe02216274507937bb,15094,0.19943701702157643
0xbb2aa379177a52f93089af262b98e9f298cde638,10071,0.8124862877421122
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,6973,0.18717603160716573
0xbb2aa379177a52f93089af262b98e9f298cde638,18071,0.32204687116568353
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,3879,0.07682716287746928
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,8845,0.053969721729637536
0x32cee3fb2ecd101c4b6b6a0ecb5f4c283099a8d2,17246,0.38763700421410685
0x32cee3fb2ecd101c4b6b6a0ecb5f4c283099a8d2,18238,0.01864024476069371
0xec8c1050b45789f9ee4d09dcc7d64aaf9e233338,10198,0.05789521917063129
0x9993d3a6d5a26f1d37220fcb16947a8b16998c9f,2246,0.07359720893460632
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,11337,0.19354887116921443
0xb6b32ac9499921c86e191a5113779e4ebc3da958,10668,0.7889337043326643
0x6853a596d6d7264d3622546da3b891b6fe17eb82,5882,0.19354887116921443
0x55372173689c288552885d897d32f5f706f79aa6,8508,0.23430045777876427
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,17661,0.07574382428793762
0xf8b32d30ac6ab3030595432533d7836fd76b078d,6254,0.07574382428793762
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,14539,0.07574382428793762
0x806c05ffe56f49358d958306c3f07f015148a621,15860,0.11607210637454081
0x9b9dffaad17cd0215e454dc0a6e221e7b6a16062,5023,4.092861215980962
0x9993d3a6d5a26f1d37220fcb16947a8b16998c9f,10073,0.0751219076902435
0x9993d3a6d5a26f1d37220fcb16947a8b16998c9f,7409,0.0751219076902435
0x10017ca37b1257ac0771e24652aa28c758e378eb,17317,0.1271444286143265
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,18202,0.0798685356584508
0x6853a596d6d7264d3622546da3b891b6fe17eb82,12655,0.24943108674589004
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,4480,0.07922655723502461
0x10017ca37b1257ac0771e24652aa28c758e378eb,13466,0.20543550291546475
0x10017ca37b1257ac0771e24652aa28c758e378eb,8482,0.05819173295495125
0x10017ca37b1257ac0771e24652aa28c758e378eb,12234,0.05819173295495125
0x10017ca37b1257ac0771e24652aa28c758e378eb,18190,0.04702509737067305
0x17f55f9d9f9ab3187060c07d4eaee2bd8e2b31dc,8558,0.05819173295495125
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,14320,0.07922655723502461
0x60d38778adbbeeac88f741b833cbb9877228eea0,12000,0.03715690867487789
0x10017ca37b1257ac0771e24652aa28c758e378eb,1355,0.03913500469205981
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,17570,0.08318274926938846
0x10017ca37b1257ac0771e24652aa28c758e378eb,15528,0.03913500469205981
0xbc74c3adc2aa6a85bda3eca5b0e235ca08532772,5904,0.39151696131068886
0x10017ca37b1257ac0771e24652aa28c758e378eb,8498,0.03913500469205981
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1604,0.36508831456429164
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,2977,0.6510788688147585
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,12399,0.334196312829024
0x10017ca37b1257ac0771e24652aa28c758e378eb,15685,0.10105883908794769
0xd0c877b474cd51959931a7f70d7a6c60f50cdae7,6255,0.0791021739154858
0xf8b32d30ac6ab3030595432533d7836fd76b078d,12508,0.10010590236567445
0x10017ca37b1257ac0771e24652aa28c758e378eb,3972,0.3139198255616228
0x10017ca37b1257ac0771e24652aa28c758e378eb,10292,0.1353735889113635
0x10017ca37b1257ac0771e24652aa28c758e378eb,7735,0.20764230374599224
0x10017ca37b1257ac0771e24652aa28c758e378eb,3441,0.05879358772691329
0x10017ca37b1257ac0771e24652aa28c758e378eb,10933,0.6321505362365523
0x10017ca37b1257ac0771e24652aa28c758e378eb,10433,0.4197961108626119
0x10017ca37b1257ac0771e24652aa28c758e378eb,1904,0.05879358772691329
0x10017ca37b1257ac0771e24652aa28c758e378eb,17116,0.10126447280170137
0x10017ca37b1257ac0771e24652aa28c758e378eb,11402,0.1224999153390954
0x6853a596d6d7264d3622546da3b891b6fe17eb82,12860,0.37571827354668524
0x10017ca37b1257ac0771e24652aa28c758e378eb,12020,0.45061508755221497
0x89c010bc7085eb150b66582f13681f9e36904bea,2691,0.40920346687608
0x10017ca37b1257ac0771e24652aa28c758e378eb,18363,0.20214536349540557
0x10017ca37b1257ac0771e24652aa28c758e378eb,9927,0.0986163118050684
0x10017ca37b1257ac0771e24652aa28c758e378eb,3115,0.20670064176978045
0x10017ca37b1257ac0771e24652aa28c758e378eb,7172,0.11932212214313584
0xf1db8a2623193757317639d0532daa5e3c8ea20c,17325,0.0986163118050684
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,6418,0.40920346687608
0x10017ca37b1257ac0771e24652aa28c758e378eb,6301,0.11932212214313584
0x10017ca37b1257ac0771e24652aa28c758e378eb,14529,0.20214536349540557
0x10017ca37b1257ac0771e24652aa28c758e378eb,1956,0.20214536349540557
0x77350e1152efd5f2d807a6124015c629a907155e,12555,0.1607337428192707
0xf1db8a2623193757317639d0532daa5e3c8ea20c,2485,0.14171513202527017
0xf8b32d30ac6ab3030595432533d7836fd76b078d,8283,0.10505816404763545
0x10017ca37b1257ac0771e24652aa28c758e378eb,14073,0.17837173343322518
0x10017ca37b1257ac0771e24652aa28c758e378eb,5608,0.21502906798053972
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,5740,0.046407015283419846
0x5b0d92e138422428d8e5afab8ee8f99ba9a4e613,17075,0.17837210000290496
0x5b0d92e138422428d8e5afab8ee8f99ba9a4e613,9526,0.7234519051431941
0xfa30c7836ca6c0c85bb284880774620d283c3354,2693,0.6506154406403479
0x27d54e5487a6b64ce403f627c1d0843d469f8200,2465,0.3519859361786779
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,904,0.1771784213718469
0xbc74c3adc2aa6a85bda3eca5b0e235ca08532772,3099,0.3301349968278241
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,17082,0.17046774066447015
0x7ea92dbce5387f8ff480fe5d557abd4c7b09054f,10995,0.3458482212142091
0xf8b32d30ac6ab3030595432533d7836fd76b078d,16905,0.3458482212142091
0x5acce70cae148b520ff36dcf177ee78ba54ebc04,1016,0.3458482212142091
0x10017ca37b1257ac0771e24652aa28c758e378eb,10920,0.03016335622467897
0x10017ca37b1257ac0771e24652aa28c758e378eb,5796,0.012625308169705071
0x10017ca37b1257ac0771e24652aa28c758e378eb,8811,0.026655746613684188
0x10017ca37b1257ac0771e24652aa28c758e378eb,11238,0.17046774066447015
0x10017ca37b1257ac0771e24652aa28c758e378eb,13074,0.17046774066447015
0x10017ca37b1257ac0771e24652aa28c758e378eb,10255,0.03893238025216592
0x10017ca37b1257ac0771e24652aa28c758e378eb,1306,0.3458482212142091
0x10017ca37b1257ac0771e24652aa28c758e378eb,13463,0.3458482212142091
0x10017ca37b1257ac0771e24652aa28c758e378eb,9287,0.3458482212142091
0x10017ca37b1257ac0771e24652aa28c758e378eb,1333,0.3458482212142091
0x10017ca37b1257ac0771e24652aa28c758e378eb,8897,0.03016335622467897
0x10017ca37b1257ac0771e24652aa28c758e378eb,1849,1.5910496331173558
0x10017ca37b1257ac0771e24652aa28c758e378eb,2603,0.3107721251042613
0x10017ca37b1257ac0771e24652aa28c758e378eb,3609,0.030038972905140144
0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,9384,0.010675724019253577
0x5acce70cae148b520ff36dcf177ee78ba54ebc04,13837,0.41450781359963884
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,8967,0.06499068569554912
0x7672b17d5eebb7194d57066f86fbcb4e85a7e10e,10301,0.030703019336871598
0x576a655161b5502dcf40602be1f3519a89b71658,11504,0.0805650822478682
0x5b0d92e138422428d8e5afab8ee8f99ba9a4e613,16934,0.0
0x576a655161b5502dcf40602be1f3519a89b71658,16934,0.0
0x5b0d92e138422428d8e5afab8ee8f99ba9a4e613,2544,0.20323672681523008
0x5b0d92e138422428d8e5afab8ee8f99ba9a4e613,14580,0.20323672681523008
0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,16934,0.0
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,16934,0.0
0xd04c453461a77b342fea9d1fec55861399401122,16934,0.0
0x77350e1152efd5f2d807a6124015c629a907155e,11861,0.113078272095814
0x337101def3eeb6f06e071efe02216274507937bb,1997,1.1845127841175822
0x10017ca37b1257ac0771e24652aa28c758e378eb,7706,0.3885197245463179
0x10017ca37b1257ac0771e24652aa28c758e378eb,8787,0.5196638793568468
0x10017ca37b1257ac0771e24652aa28c758e378eb,13976,0.25737556973578896
0x10017ca37b1257ac0771e24652aa28c758e378eb,14589,0.25737556973578896
0x10017ca37b1257ac0771e24652aa28c758e378eb,14076,0.25737556973578896
0xda5e56e6a41230ed87f39b7c65ede7a8373de403,11526,0.06065933751999563
0x10017ca37b1257ac0771e24652aa28c758e378eb,16654,0.4672062174326352
0xbc74c3adc2aa6a85bda3eca5b0e235ca08532772,4338,0.2963155734817331
0xf8b32d30ac6ab3030595432533d7836fd76b078d,18467,0.10374852806384605
0x335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,10225,0.4606219262273705
0x10017ca37b1257ac0771e24652aa28c758e378eb,18515,0.13200922073609567
0x10017ca37b1257ac0771e24652aa28c758e378eb,11028,0.09525996836009341
0x10017ca37b1257ac0771e24652aa28c758e378eb,8018,0.12030314542143397
0x10017ca37b1257ac0771e24652aa28c758e378eb,806,0.24551903072813674
0x10017ca37b1257ac0771e24652aa28c758e378eb,14209,0.12030314542143397
0x10017ca37b1257ac0771e24652aa28c758e378eb,2929,0.020130437176071735
0xbaba92b7822a56c05554ab5d1bc1d0b7e212499d,16934,0.0
0x21316e6a4f0af45e5f1503984e83b10c53b177d8,16934,0.0
0x60d38778adbbeeac88f741b833cbb9877228eea0,16934,0.0
0x6853a596d6d7264d3622546da3b891b6fe17eb82,17049,0.7994711782984331
0x5c25aac680e826490c82cd5ea0c5dcb5ffe5b05a,16934,0.0
0x1464d4e3c815de3028572b850c6c34dfc57e9320,805,0.08556609416635813
0x7dec37c03ea5ca2c47ad2509be6abaf8c63cdb39,14523,0.1986646367308918
0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,1958,0.10818580267926486
0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2168,0.10818580267926486
0xe98bd4b49a1eafa8c2ecbf562073a12fae464b65,16354,0.04032667714054465
0x337101def3eeb6f06e071efe02216274507937bb,2227,0.1308055111921716
0x576a655161b5502dcf40602be1f3519a89b71658,15800,0.06535380474129955
0x89c5dca00b9bf5ad746b91ec911c56cb4aee17f0,2123,0.3440777650933541
0x5ab5844dd55ab73212d1527e4cf72fea884e39dd,3827,0.22930907553662574
0x5ab5844dd55ab73212d1527e4cf72fea884e39dd,3488,0.22930907553662574
0x337101def3eeb6f06e071efe02216274507937bb,1755,0.07706489551239427
0x337101def3eeb6f06e071efe02216274507937bb,907,0.05364271397020482
0x7dec37c03ea5ca2c47ad2509be6abaf8c63cdb39,8165,0.03876987946373617
0xf8b32d30ac6ab3030595432533d7836fd76b078d,10123,0.08245249881274117
0x10017ca37b1257ac0771e24652aa28c758e378eb,1142,0.15234468977114912
0x10017ca37b1257ac0771e24652aa28c758e378eb,17003,0.10429380848724365
0x10017ca37b1257ac0771e24652aa28c758e378eb,12125,0.6503265503498061
0x337101def3eeb6f06e071efe02216274507937bb,2870,0.04969053430098742
0x10017ca37b1257ac0771e24652aa28c758e378eb,10541,0.437209775598047
0x10017ca37b1257ac0771e24652aa28c758e378eb,11128,0.21614851785638908
