,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
726,M2L,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,0.0
727,M2L,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,0.0
728,M2L,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,0.0
729,M2L,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
730,M2L,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
731,M2L,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,0.0
732,M2L,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,0.0
733,M2L,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,0.0
734,M2L,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,25.0
735,M2M,Religion,Total population by selected religions - 20% Sample Data,,,,,,29595.0
736,M2M,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,7365.0
737,M2M,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,7300.0
738,M2M,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,1240.0
739,M2M,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,1285.0
740,M2M,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,1555.0
741,M2M,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,840.0
742,M2M,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,415.0
743,M2M,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,1175.0
744,M2M,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,395.0
745,M2M,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,655.0
746,M2M,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,200.0
747,M2M,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,3280.0
748,M2M,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,805.0
749,M2M,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,745.0
750,M2M,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,10.0
751,M2M,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,675.0
752,M2M,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,10.0
753,M2M,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,305.0
754,M2M,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,80.0
755,M2M,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,55.0
756,M2M,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,25.0
757,M2M,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,40.0
758,M2M,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,145.0
759,M2M,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,40.0
760,M2M,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,70.0
761,M2M,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,85.0
762,M2M,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,15.0
763,M2M,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,15.0
764,M2M,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
765,M2M,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
766,M2M,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,85.0
767,M2M,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,0.0
768,M2M,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,25.0
769,M2M,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,50.0
770,M2N,Religion,Total population by selected religions - 20% Sample Data,,,,,,42405.0
771,M2N,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,8640.0
772,M2N,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,11890.0
773,M2N,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,2865.0
774,M2N,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,2510.0
775,M2N,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,2420.0
776,M2N,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,1045.0
777,M2N,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,750.0
778,M2N,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,2540.0
779,M2N,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,815.0
780,M2N,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,985.0
781,M2N,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,265.0
782,M2N,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,2595.0
783,M2N,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,1700.0
784,M2N,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,395.0
785,M2N,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,50.0
786,M2N,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,730.0
787,M2N,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,15.0
788,M2N,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,655.0
789,M2N,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,185.0
790,M2N,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,70.0
791,M2N,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,35.0
792,M2N,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,85.0
793,M2N,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,0.0
794,M2N,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,65.0
795,M2N,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,95.0
796,M2N,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,45.0
797,M2N,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,10.0
798,M2N,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,45.0
799,M2N,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
800,M2N,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
801,M2N,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,75.0
802,M2N,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,35.0
803,M2N,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,0.0
804,M2N,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,70.0
805,M2P,Religion,Total population by selected religions - 20% Sample Data,,,,,,6730.0
806,M2P,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,1040.0
807,M2P,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,1225.0
808,M2P,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,505.0
809,M2P,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,820.0
810,M2P,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,120.0
811,M2P,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,265.0
812,M2P,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,115.0
813,M2P,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,220.0
814,M2P,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,135.0
815,M2P,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,125.0
816,M2P,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,30.0
817,M2P,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,1600.0
818,M2P,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,80.0
819,M2P,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,0.0
820,M2P,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,0.0
821,M2P,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,125.0
822,M2P,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,0.0
823,M2P,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,140.0
824,M2P,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,0.0
825,M2P,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,0.0
826,M2P,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,0.0
827,M2P,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,15.0
828,M2P,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,0.0
829,M2P,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,0.0
830,M2P,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,0.0
831,M2P,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,0.0
832,M2P,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,0.0
833,M2P,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,10.0
834,M2P,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
835,M2P,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
836,M2P,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,30.0
837,M2P,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,0.0
838,M2P,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,0.0
839,M2P,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,0.0
840,M2R,Religion,Total population by selected religions - 20% Sample Data,,,,,,37665.0
841,M2R,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,6610.0
842,M2R,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,6305.0
843,M2R,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,940.0
844,M2R,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,785.0
845,M2R,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,1525.0
846,M2R,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,455.0
847,M2R,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,165.0
848,M2R,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,995.0
849,M2R,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,270.0
850,M2R,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,535.0
851,M2R,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,130.0
852,M2R,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,13490.0
853,M2R,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,410.0
854,M2R,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,440.0
855,M2R,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,170.0
856,M2R,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,575.0
857,M2R,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,10.0
858,M2R,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,1380.0
859,M2R,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,40.0
860,M2R,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,105.0
861,M2R,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,15.0
862,M2R,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,25.0
863,M2R,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,10.0
864,M2R,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,40.0
865,M2R,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,0.0
866,M2R,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,735.0
867,M2R,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,10.0
868,M2R,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,95.0
869,M2R,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
870,M2R,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
871,M2R,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,15.0
872,M2R,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,10.0
873,M2R,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,0.0
874,M2R,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,100.0
875,M3A,Religion,Total population by selected religions - 20% Sample Data,,,,,,35390.0
876,M3A,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,8805.0
877,M3A,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,5710.0
878,M3A,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,2530.0
879,M3A,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,2300.0
880,M3A,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,1610.0
881,M3A,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,820.0
882,M3A,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,530.0
883,M3A,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,4320.0
884,M3A,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,625.0
885,M3A,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,775.0
886,M3A,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,575.0
887,M3A,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,270.0
888,M3A,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,570.0
889,M3A,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,1455.0
890,M3A,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,115.0
891,M3A,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,1010.0
892,M3A,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,65.0
893,M3A,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,1060.0
894,M3A,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,65.0
895,M3A,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,50.0
896,M3A,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,55.0
897,M3A,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,95.0
898,M3A,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,25.0
899,M3A,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,70.0
900,M3A,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,25.0
901,M3A,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,270.0
902,M3A,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,10.0
903,M3A,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,10.0
904,M3A,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
905,M3A,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
906,M3A,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,85.0
907,M3A,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,20.0
908,M3A,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,10.0
909,M3A,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,135.0
910,M3B,Religion,Total population by selected religions - 20% Sample Data,,,,,,12445.0
911,M3B,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,2265.0
912,M3B,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,2145.0
913,M3B,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,1260.0
914,M3B,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,1045.0
915,M3B,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,435.0
916,M3B,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,310.0
917,M3B,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,290.0
918,M3B,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,645.0
919,M3B,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,205.0
920,M3B,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,200.0
921,M3B,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,60.0
922,M3B,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,2200.0
923,M3B,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,295.0
924,M3B,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,185.0
925,M3B,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,10.0
926,M3B,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,120.0
927,M3B,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,0.0
928,M3B,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,245.0
929,M3B,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,45.0
930,M3B,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,10.0
931,M3B,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,0.0
932,M3B,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,0.0
933,M3B,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,0.0
934,M3B,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,0.0
935,M3B,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,0.0
936,M3B,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,25.0
937,M3B,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,10.0
938,M3B,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,10.0
939,M3B,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
940,M3B,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
941,M3B,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,0.0
942,M3B,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,0.0
943,M3B,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,0.0
944,M3B,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,100.0
945,M3C,Religion,Total population by selected religions - 20% Sample Data,,,,,,35150.0
946,M3C,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,6840.0
947,M3C,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,5320.0
948,M3C,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,1545.0
949,M3C,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,1800.0
950,M3C,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,1250.0
951,M3C,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,740.0
952,M3C,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,475.0
953,M3C,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,7090.0
954,M3C,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,485.0
955,M3C,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,615.0
956,M3C,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,475.0
957,M3C,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,610.0
958,M3C,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,640.0
959,M3C,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,3145.0
960,M3C,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,150.0
961,M3C,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,1480.0
962,M3C,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,0.0
963,M3C,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,1120.0
964,M3C,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,160.0
965,M3C,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,40.0
966,M3C,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,65.0
967,M3C,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,55.0
968,M3C,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,15.0
969,M3C,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,15.0
970,M3C,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,15.0
971,M3C,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,105.0
972,M3C,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,25.0
973,M3C,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,40.0
974,M3C,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,10.0
975,M3C,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
976,M3C,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,105.0
977,M3C,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,10.0
978,M3C,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,10.0
979,M3C,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,130.0
980,M3H,Religion,Total population by selected religions - 20% Sample Data,,,,,,31255.0
981,M3H,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,8360.0
982,M3H,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,2900.0
983,M3H,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,400.0
984,M3H,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,640.0
985,M3H,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,755.0
986,M3H,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,340.0
987,M3H,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,185.0
988,M3H,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,705.0
989,M3H,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,200.0
990,M3H,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,330.0
991,M3H,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,250.0
992,M3H,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,12740.0
993,M3H,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,220.0
994,M3H,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,275.0
995,M3H,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,70.0
996,M3H,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,975.0
997,M3H,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,0.0
998,M3H,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,620.0
999,M3H,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,210.0
1000,M3H,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,35.0
1001,M3H,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,120.0
1002,M3H,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,40.0
1003,M3H,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,0.0
1004,M3H,Religion,Total population by selected religions - 20% Sample Data,Evangelical Missionary Church,,,,,10.0
1005,M3H,Religion,Total population by selected religions - 20% Sample Data,Christian and Missionary Alliance,,,,,55.0
1006,M3H,Religion,Total population by selected religions - 20% Sample Data,Adventist,,,,,300.0
1007,M3H,Religion,Total population by selected religions - 20% Sample Data,Non-denominational,,,,,10.0
1008,M3H,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Orthodox,,,,,40.0
1009,M3H,Religion,Total population by selected religions - 20% Sample Data,Aboriginal spirituality,,,,,0.0
1010,M3H,Religion,Total population by selected religions - 20% Sample Data,Hutterite,,,,,0.0
1011,M3H,Religion,Total population by selected religions - 20% Sample Data,Methodist,,,,,75.0
1012,M3H,Religion,Total population by selected religions - 20% Sample Data,Pagan,,,,,15.0
1013,M3H,Religion,Total population by selected religions - 20% Sample Data,Brethren in Christ,,,,,0.0
1014,M3H,Religion,Total population by selected religions - 20% Sample Data,Serbian Orthodox,,,,,40.0
1015,M3J,Religion,Total population by selected religions - 20% Sample Data,,,,,,23735.0
1016,M3J,Religion,Total population by selected religions - 20% Sample Data,Roman Catholic,,,,,9405.0
1017,M3J,Religion,Total population by selected religions - 20% Sample Data,No religion,,,,,4055.0
1018,M3J,Religion,Total population by selected religions - 20% Sample Data,United Church,,,,,385.0
1019,M3J,Religion,Total population by selected religions - 20% Sample Data,Anglican,,,,,545.0
1020,M3J,Religion,Total population by selected religions - 20% Sample Data,Christian not included elsewhere,,,,,940.0
1021,M3J,Religion,Total population by selected religions - 20% Sample Data,Baptist,,,,,500.0
1022,M3J,Religion,Total population by selected religions - 20% Sample Data,Lutheran,,,,,95.0
1023,M3J,Religion,Total population by selected religions - 20% Sample Data,Muslim,,,,,2045.0
1024,M3J,Religion,Total population by selected religions - 20% Sample Data,Protestant not included elsewhere,,,,,235.0
1025,M3J,Religion,Total population by selected religions - 20% Sample Data,Presbyterian,,,,,270.0
1026,M3J,Religion,Total population by selected religions - 20% Sample Data,Pentecostal,,,,,565.0
1027,M3J,Religion,Total population by selected religions - 20% Sample Data,Jewish,,,,,210.0
1028,M3J,Religion,Total population by selected religions - 20% Sample Data,Buddhist,,,,,960.0
1029,M3J,Religion,Total population by selected religions - 20% Sample Data,Hindu,,,,,1760.0
1030,M3J,Religion,Total population by selected religions - 20% Sample Data,Sikh,,,,,285.0
1031,M3J,Religion,Total population by selected religions - 20% Sample Data,Greek Orthodox,,,,,190.0
1032,M3J,Religion,Total population by selected religions - 20% Sample Data,Mennonite,,,,,10.0
1033,M3J,Religion,Total population by selected religions - 20% Sample Data,Orthodox not included elsewhere,,,,,365.0
1034,M3J,Religion,Total population by selected religions - 20% Sample Data,Jehovah's Witnesses,,,,,235.0
1035,M3J,Religion,Total population by selected religions - 20% Sample Data,Ukrainian Catholic,,,,,0.0
1036,M3J,Religion,Total population by selected religions - 20% Sample Data,Church of Jesus Christ of Latter-day Saints (Mormons),,,,,35.0
1037,M3J,Religion,Total population by selected religions - 20% Sample Data,Salvation Army,,,,,10.0
1038,M3J,Religion,Total population by selected religions - 20% Sample Data,Christian Reformed Church,,,,,0.0
