,Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Count
14232,M1N,Population Characteristics,Total population 15 years and over by common-law status - 100% data,In a common-law relationship,,,,,1625.0
15760,M1P,Population Characteristics,"Population, 2006 - 100% data",,,,,,40946.0
15761,M1P,Population Characteristics,Total population by sex and age groups - 100% data,,,,,,40945.0
15762,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",,,,,19470.0
15763,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",0 to 4 years,,,,1395.0
15764,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",5 to 9 years,,,,1260.0
15765,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",10 to 14 years,,,,1120.0
15766,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",15 to 19 years,,,,1215.0
15767,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",20 to 24 years,,,,1320.0
15768,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",25 to 29 years,,,,1400.0
15769,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",30 to 34 years,,,,1500.0
15770,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",35 to 39 years,,,,1555.0
15771,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",40 to 44 years,,,,1730.0
15772,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",45 to 49 years,,,,1435.0
15773,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",50 to 54 years,,,,1235.0
15774,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",55 to 59 years,,,,965.0
15775,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",60 to 64 years,,,,700.0
15776,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",65 to 69 years,,,,655.0
15777,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",70 to 74 years,,,,675.0
15778,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",75 to 79 years,,,,625.0
15779,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",80 to 84 years,,,,395.0
15780,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",85 years and over,,,,285.0
15781,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",,,,,21475.0
15782,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",0 to 4 years,,,,1340.0
15783,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",5 to 9 years,,,,1175.0
15784,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",10 to 14 years,,,,1215.0
15785,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",15 to 19 years,,,,1140.0
15786,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",20 to 24 years,,,,1370.0
15787,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",25 to 29 years,,,,1645.0
15788,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",30 to 34 years,,,,1650.0
15789,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",35 to 39 years,,,,1585.0
15790,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",40 to 44 years,,,,1690.0
15791,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",45 to 49 years,,,,1575.0
15792,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",50 to 54 years,,,,1350.0
15793,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",55 to 59 years,,,,1175.0
15794,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",60 to 64 years,,,,845.0
15795,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",65 to 69 years,,,,815.0
15796,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",70 to 74 years,,,,880.0
15797,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",75 to 79 years,,,,820.0
15798,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",80 to 84 years,,,,630.0
15799,M1P,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",85 years and over,,,,580.0
15800,M1P,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,,,,,,33435.0
15801,M1P,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Never legally married (single),,,,,10275.0
15802,M1P,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Legally married (and not separated),,,,,17440.0
15803,M1P,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,"Separated, but still legally married",,,,,1155.0
15804,M1P,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Divorced,,,,,1955.0
15805,M1P,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Widowed,,,,,2605.0
15806,M1P,Population Characteristics,Total population 15 years and over by common-law status - 100% data,,,,,,33435.0
15807,M1P,Population Characteristics,Total population 15 years and over by common-law status - 100% data,Not in a common-law relationship,,,,,32140.0
15808,M1P,Population Characteristics,Total population 15 years and over by common-law status - 100% data,In a common-law relationship,,,,,1295.0
17336,M1R,Population Characteristics,"Population, 2006 - 100% data",,,,,,28316.0
17337,M1R,Population Characteristics,Total population by sex and age groups - 100% data,,,,,,28315.0
17338,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",,,,,13555.0
17339,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",0 to 4 years,,,,775.0
17340,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",5 to 9 years,,,,860.0
17341,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",10 to 14 years,,,,910.0
17342,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",15 to 19 years,,,,910.0
17343,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",20 to 24 years,,,,870.0
17344,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",25 to 29 years,,,,820.0
17345,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",30 to 34 years,,,,850.0
17346,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",35 to 39 years,,,,885.0
17347,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",40 to 44 years,,,,1235.0
17348,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",45 to 49 years,,,,1190.0
17349,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",50 to 54 years,,,,950.0
17350,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",55 to 59 years,,,,740.0
17351,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",60 to 64 years,,,,560.0
17352,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",65 to 69 years,,,,485.0
17353,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",70 to 74 years,,,,460.0
17354,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",75 to 79 years,,,,500.0
17355,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",80 to 84 years,,,,350.0
17356,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",85 years and over,,,,195.0
17357,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",,,,,14760.0
17358,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",0 to 4 years,,,,775.0
17359,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",5 to 9 years,,,,785.0
17360,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",10 to 14 years,,,,825.0
17361,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",15 to 19 years,,,,835.0
17362,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",20 to 24 years,,,,835.0
17363,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",25 to 29 years,,,,800.0
17364,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",30 to 34 years,,,,920.0
17365,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",35 to 39 years,,,,1075.0
17366,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",40 to 44 years,,,,1245.0
17367,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",45 to 49 years,,,,1230.0
17368,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",50 to 54 years,,,,970.0
17369,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",55 to 59 years,,,,850.0
17370,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",60 to 64 years,,,,670.0
17371,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",65 to 69 years,,,,640.0
17372,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",70 to 74 years,,,,615.0
17373,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",75 to 79 years,,,,735.0
17374,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",80 to 84 years,,,,560.0
17375,M1R,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",85 years and over,,,,405.0
17376,M1R,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,,,,,,23390.0
17377,M1R,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Never legally married (single),,,,,7695.0
17378,M1R,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Legally married (and not separated),,,,,11490.0
17379,M1R,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,"Separated, but still legally married",,,,,805.0
17380,M1R,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Divorced,,,,,1540.0
17381,M1R,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Widowed,,,,,1855.0
17382,M1R,Population Characteristics,Total population 15 years and over by common-law status - 100% data,,,,,,23390.0
17383,M1R,Population Characteristics,Total population 15 years and over by common-law status - 100% data,Not in a common-law relationship,,,,,22220.0
17384,M1R,Population Characteristics,Total population 15 years and over by common-law status - 100% data,In a common-law relationship,,,,,1170.0
18912,M1S,Population Characteristics,"Population, 2006 - 100% data",,,,,,35746.0
18913,M1S,Population Characteristics,Total population by sex and age groups - 100% data,,,,,,35745.0
18914,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",,,,,17210.0
18915,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",0 to 4 years,,,,760.0
18916,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",5 to 9 years,,,,915.0
18917,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",10 to 14 years,,,,1055.0
18918,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",15 to 19 years,,,,1200.0
18919,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",20 to 24 years,,,,1260.0
18920,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",25 to 29 years,,,,1185.0
18921,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",30 to 34 years,,,,1050.0
18922,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",35 to 39 years,,,,1165.0
18923,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",40 to 44 years,,,,1605.0
18924,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",45 to 49 years,,,,1315.0
18925,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",50 to 54 years,,,,1165.0
18926,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",55 to 59 years,,,,1140.0
18927,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",60 to 64 years,,,,795.0
18928,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",65 to 69 years,,,,780.0
18929,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",70 to 74 years,,,,700.0
18930,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",75 to 79 years,,,,575.0
18931,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",80 to 84 years,,,,325.0
18932,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",85 years and over,,,,215.0
18933,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",,,,,18530.0
18934,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",0 to 4 years,,,,830.0
18935,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",5 to 9 years,,,,820.0
18936,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",10 to 14 years,,,,1025.0
18937,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",15 to 19 years,,,,1140.0
18938,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",20 to 24 years,,,,1295.0
18939,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",25 to 29 years,,,,1175.0
18940,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",30 to 34 years,,,,1145.0
18941,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",35 to 39 years,,,,1400.0
18942,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",40 to 44 years,,,,1615.0
18943,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",45 to 49 years,,,,1450.0
18944,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",50 to 54 years,,,,1330.0
18945,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",55 to 59 years,,,,1195.0
18946,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",60 to 64 years,,,,960.0
18947,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",65 to 69 years,,,,850.0
18948,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",70 to 74 years,,,,835.0
18949,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",75 to 79 years,,,,695.0
18950,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",80 to 84 years,,,,425.0
18951,M1S,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",85 years and over,,,,360.0
18952,M1S,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,,,,,,30345.0
18953,M1S,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Never legally married (single),,,,,9085.0
18954,M1S,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Legally married (and not separated),,,,,17190.0
18955,M1S,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,"Separated, but still legally married",,,,,720.0
18956,M1S,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Divorced,,,,,1540.0
18957,M1S,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Widowed,,,,,1810.0
18958,M1S,Population Characteristics,Total population 15 years and over by common-law status - 100% data,,,,,,30345.0
18959,M1S,Population Characteristics,Total population 15 years and over by common-law status - 100% data,Not in a common-law relationship,,,,,29735.0
18960,M1S,Population Characteristics,Total population 15 years and over by common-law status - 100% data,In a common-law relationship,,,,,610.0
20488,M1T,Population Characteristics,"Population, 2006 - 100% data",,,,,,34213.0
20489,M1T,Population Characteristics,Total population by sex and age groups - 100% data,,,,,,34215.0
20490,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",,,,,15875.0
20491,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",0 to 4 years,,,,935.0
20492,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",5 to 9 years,,,,975.0
20493,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",10 to 14 years,,,,1005.0
20494,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",15 to 19 years,,,,1085.0
20495,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",20 to 24 years,,,,1015.0
20496,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",25 to 29 years,,,,880.0
20497,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",30 to 34 years,,,,1150.0
20498,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",35 to 39 years,,,,1350.0
20499,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",40 to 44 years,,,,1430.0
20500,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",45 to 49 years,,,,1125.0
20501,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",50 to 54 years,,,,965.0
20502,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",55 to 59 years,,,,860.0
20503,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",60 to 64 years,,,,650.0
20504,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",65 to 69 years,,,,610.0
20505,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",70 to 74 years,,,,675.0
20506,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",75 to 79 years,,,,535.0
20507,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",80 to 84 years,,,,380.0
20508,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",85 years and over,,,,250.0
20509,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",,,,,18335.0
20510,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",0 to 4 years,,,,910.0
20511,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",5 to 9 years,,,,950.0
20512,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",10 to 14 years,,,,945.0
20513,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",15 to 19 years,,,,990.0
20514,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",20 to 24 years,,,,1030.0
20515,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",25 to 29 years,,,,1060.0
20516,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",30 to 34 years,,,,1360.0
20517,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",35 to 39 years,,,,1505.0
20518,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",40 to 44 years,,,,1470.0
20519,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",45 to 49 years,,,,1330.0
20520,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",50 to 54 years,,,,1125.0
20521,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",55 to 59 years,,,,965.0
20522,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",60 to 64 years,,,,780.0
20523,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",65 to 69 years,,,,950.0
20524,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",70 to 74 years,,,,870.0
20525,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",75 to 79 years,,,,795.0
20526,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",80 to 84 years,,,,725.0
20527,M1T,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",85 years and over,,,,580.0
20528,M1T,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,,,,,,28495.0
20529,M1T,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Never legally married (single),,,,,8330.0
20530,M1T,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Legally married (and not separated),,,,,15390.0
20531,M1T,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,"Separated, but still legally married",,,,,815.0
20532,M1T,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Divorced,,,,,1680.0
20533,M1T,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Widowed,,,,,2285.0
20534,M1T,Population Characteristics,Total population 15 years and over by common-law status - 100% data,,,,,,28490.0
20535,M1T,Population Characteristics,Total population 15 years and over by common-law status - 100% data,Not in a common-law relationship,,,,,27840.0
20536,M1T,Population Characteristics,Total population 15 years and over by common-law status - 100% data,In a common-law relationship,,,,,650.0
22064,M1V,Population Characteristics,"Population, 2006 - 100% data",,,,,,55250.0
22065,M1V,Population Characteristics,Total population by sex and age groups - 100% data,,,,,,55250.0
22066,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",,,,,26735.0
22067,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",0 to 4 years,,,,1410.0
22068,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",5 to 9 years,,,,1440.0
22069,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",10 to 14 years,,,,1750.0
22070,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",15 to 19 years,,,,1995.0
22071,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",20 to 24 years,,,,2205.0
22072,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",25 to 29 years,,,,1885.0
22073,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",30 to 34 years,,,,1665.0
22074,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",35 to 39 years,,,,1905.0
22075,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",40 to 44 years,,,,2335.0
22076,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",45 to 49 years,,,,2090.0
22077,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",50 to 54 years,,,,1970.0
22078,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",55 to 59 years,,,,1830.0
22079,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",60 to 64 years,,,,1255.0
22080,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",65 to 69 years,,,,980.0
22081,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",70 to 74 years,,,,830.0
22082,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",75 to 79 years,,,,585.0
22083,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",80 to 84 years,,,,395.0
22084,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",85 years and over,,,,215.0
22085,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",,,,,28515.0
22086,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",0 to 4 years,,,,1250.0
22087,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",5 to 9 years,,,,1445.0
22088,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",10 to 14 years,,,,1630.0
22089,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",15 to 19 years,,,,1835.0
22090,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",20 to 24 years,,,,2125.0
22091,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",25 to 29 years,,,,1995.0
22092,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",30 to 34 years,,,,1950.0
22093,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",35 to 39 years,,,,2180.0
22094,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",40 to 44 years,,,,2475.0
22095,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",45 to 49 years,,,,2345.0
22096,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",50 to 54 years,,,,2200.0
22097,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",55 to 59 years,,,,2065.0
22098,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",60 to 64 years,,,,1285.0
22099,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",65 to 69 years,,,,1120.0
22100,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",70 to 74 years,,,,990.0
22101,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",75 to 79 years,,,,755.0
22102,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",80 to 84 years,,,,505.0
22103,M1V,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",85 years and over,,,,370.0
22104,M1V,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,,,,,,46325.0
22105,M1V,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Never legally married (single),,,,,14365.0
22106,M1V,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Legally married (and not separated),,,,,26525.0
22107,M1V,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,"Separated, but still legally married",,,,,1045.0
22108,M1V,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Divorced,,,,,2120.0
22109,M1V,Population Characteristics,Total population 15 years and over by legal marital status - 100% data,Widowed,,,,,2270.0
22110,M1V,Population Characteristics,Total population 15 years and over by common-law status - 100% data,,,,,,46325.0
22111,M1V,Population Characteristics,Total population 15 years and over by common-law status - 100% data,Not in a common-law relationship,,,,,45460.0
22112,M1V,Population Characteristics,Total population 15 years and over by common-law status - 100% data,In a common-law relationship,,,,,865.0
23640,M1W,Population Characteristics,"Population, 2006 - 100% data",,,,,,50572.0
23641,M1W,Population Characteristics,Total population by sex and age groups - 100% data,,,,,,50575.0
23642,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",,,,,23940.0
23643,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",0 to 4 years,,,,1165.0
23644,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",5 to 9 years,,,,1190.0
23645,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",10 to 14 years,,,,1455.0
23646,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",15 to 19 years,,,,1710.0
23647,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",20 to 24 years,,,,1885.0
23648,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",25 to 29 years,,,,1640.0
23649,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",30 to 34 years,,,,1520.0
23650,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",35 to 39 years,,,,1645.0
23651,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",40 to 44 years,,,,2040.0
23652,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",45 to 49 years,,,,1775.0
23653,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",50 to 54 years,,,,1630.0
23654,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",55 to 59 years,,,,1540.0
23655,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",60 to 64 years,,,,1140.0
23656,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",65 to 69 years,,,,1025.0
23657,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",70 to 74 years,,,,945.0
23658,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",75 to 79 years,,,,775.0
23659,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",80 to 84 years,,,,520.0
23660,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Male, total",85 years and over,,,,325.0
23661,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",,,,,26630.0
23662,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",0 to 4 years,,,,1145.0
23663,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",5 to 9 years,,,,1185.0
23664,M1W,Population Characteristics,Total population by sex and age groups - 100% data,"Female, total",10 to 14 years,,,,1460.0
